Brand_id,Brand_name,Date,Brand_url,Image_url,image_path
65,Adidas,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9567-adidas,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9567/original/adidas-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/65-Adidas.jpg
55,Cabela’s,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9529-cabelas,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9529/original/cabela-s-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/55-Cabela’s.jpg
72,Musician’s Friend,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9499-musicians-friend,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9499/original/musician-s-friend-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/72-Musician’s Friend.jpg
70,Booking.com,2022 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/10323-booking-com,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/10323/original/booking.com_dash.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/70-Booking.com.jpg
66,REI,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9479-rei,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9479/original/rei-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/66-REI.jpg
68,Harry’s,2021 Q4-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9790-harrys,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9790/original/harry-s-account-dashboard-address-book-stored-credit-cards.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/68-Harry’s.jpg
73,DoorDash,2022 Q2-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/11508-doordash,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/11508/original/Group%2065-abecf7b81e5156098fc4718506efca45.png?w=150&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/73-DoorDash.jpg
74,Apple,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9539-apple,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9539/original/apple-account-dashboard-address-book-stored-credit-cards.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/74-Apple.jpg
76,Tesco,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9517-tesco,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9517/original/tesco-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/76-Tesco.jpg
71,Gilt,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9526-gilt,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9526/original/gilt-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/71-Gilt.jpg
69,Backdrop,2021 Q4-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9775-backdrop,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9775/original/backdrop-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/69-Backdrop.jpg
75,Airbnb,2022 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/10362-airbnb,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/10362/original/airbnb_account_dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/75-Airbnb.jpg
81,Uber Eats,2022 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/11401-uber-eats,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/11401/original/Account%20Dash-a2313ea76c89a0e4bb4a47b55b96d5ac.png?w=150&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/81-Uber Eats.jpg
58,Lowe’s,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9440-lowes,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9440/original/lowe-s-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/58-Lowe’s.jpg
77,Newegg,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9521-newegg,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9521/original/newegg-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/77-Newegg.jpg
79,Shangri-La,2022 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/10851-shangri-la,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/10851/original/shangrila_dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/79-Shangri-La.jpg
82,McDonalds,2022 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/11404-mcdonalds,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/11404/original/Acc%20Dash-1dd1f8f1a5d23a315de4ee5698a41e0e.png?w=150&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/82-McDonalds.jpg
80,Hyatt,2022 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/10480-Hyatt,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/10480/original/hyatt_dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/80-Hyatt.jpg
85,Burger King,2022 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/11413-burger-king,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/11413/original/account-23b41866353caabffb3ed417bae8baea.png?w=150&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/85-Burger King.jpg
84,Deliveroo,2022 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/11409-deliveroo,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/11409/original/acc-962094b12bacc94b5468da044f6fa4c0.png?w=150&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/84-Deliveroo.jpg
86,Just Eat,2022 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/11399-just-eat,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/11399/original/Group-34-774c9266adde3ddff4cf8ff3d9bf205c.png?w=150&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/86-Just Eat.jpg
83,Domino’s Pizza,2022 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/11407-dominos-pizza,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/11407/original/dash-f048ba16b60685a99811ae4c73b1faba.png?w=150&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/83-Domino’s Pizza.jpg
