Product URL,Product image URL,Product name,Amount & unit,Price,Kod/Product code,Product Description
https://apspolska.pl/kieliszek-do-wina-essential-rcr-540ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/74f8c0e1978d80c3755bb64526954b96",Kieliszek do wina Essential RCR 540ml,,24.59,DE27286020006,
https://apspolska.pl/kieliszek-do-wodkilikieru-opera-rcr-60ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/2362ff25666749109a5da31dc561ffea",Kieliszek do wódki/likieru Opera RCR 60ml,60 ml/ 2 Oz,13.90,DE25982020006,"Kieliszek charakteryzuje się smukłym kształtem oraz stabilnym szerokim dnem. Przejrzyste szkło oraz ciekawa forma pozwalają w pełni delektować się smakiem, kolorem oraz konsystencją trunku.Pojemność: 60 ml/ 2 Oz
Wysokość: 6,3 cm
Średnica: 4,8 cm"
https://apspolska.pl/kieliszek-do-wina-essential-rcr-650ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/aa5176adfb6a20ef64584585ebf4db1f",Kieliszek do wina Essential RCR 650ml,,24.59,DE27289020006,
https://apspolska.pl/kieliszek-do-szampana-essential-rcr-300ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/efff284b8bc864d16ac36a73548754b2",Kieliszek do szampana Essential RCR 300ml,,24.59,DE27287020006,
https://apspolska.pl/kieliszek-do-wina-marilyn-rcr-260ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/dc532618584ba3855c5936a39d50cc08",Kieliszek do wina Marilyn RCR 260ml,260 ml,18.54,DE27279020006,"Zdobiony kieliszek do wina wykonany z wysokiej jakości szkła o wzmocnionej odporności na stłuczenie. Charakteryzuje się on długą nóżką oraz szeroką czaszą. Taka budowa pozwala na utrzymanie idealniej temperatury trunku.Pojemność: 260 mlWysokość: 20,5 cmŚrednica: 9 cm"
https://apspolska.pl/szklanka-niska-fluente-rcr-310ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/32bf4107e9edfa5eee092f3b404b6e88",Szklanka niska Fluente RCR 310ml,310 ml/ 101 Oz,16.99,DE26275020006,"Niska szklanka wielorakiego zastosowania np. do soków, wody lub drinków. Najczęściej stosowana do cocktaili serwowanych „on the rocks”, czyli wlewanych na kostki lodu, aczkolwiek może służyć też do podawania whisky i podobnych alkoholi bez lodu i dodatków.Pojemność: 310 ml/ 101 Oz
Wysokość:10,5 cm
Średnica: 9,9 cm"
https://apspolska.pl/miarka-barowa-jigger-2550ml-aero-polerowana-wzor-tattoo.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/b6b219e4d80d51ce576c78aa01c4b35b","Miarka barowa (Jigger) 25/50ml, Aero, polerowana, wzór Tattoo",,73.79,DEUB3545,Profesjonalna miarka barowa-Jigger (wzór Tattoo) umożliwiająca odmierzenie 25-50 ml cieczy. Miarka dwustronna. Materiał wykonania: stal nierdzewna polerowana
https://apspolska.pl/shaker-francuski-3-czesciowy-polerowany-500ml-aps.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/5427c0e9de5da2a917e7b074861de3c2","Shaker francuski 3-częściowy, polerowany, 500ml (APS)",500 ml,52.30,PS36010,"Shaker francuski trzyczęściowy z wbudowanym sitkiem barowym, umożliwia przygotowanie większej ilości tego samego napoju mieszanego.Materiał wykonania: stal nierdzewna polerowana
Pojemność: 500 ml
Wysokość: 22 cm
Średnica: 8,2 cm"
https://apspolska.pl/shaker-francuski-3-czesciowy-polerowany-700ml-inox-1810.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/9fc3c9bfb72c73817f630b0a76df19b1","Shaker francuski 3-częściowy, polerowany, 700ml INOX: 18/10",700 ml,77.49,DE00152,"Shaker francuski trzyczęściowy z wbudowanym sitkiem barowym, umożliwia przygotowanie większej ilości tego samego napoju mieszanego.Materiał wykonania: stal nierdzewna polerowana
Pojemność: 700 ml
Wysokość: 24,5 cm
Średnica: 8,5 cm"
https://apspolska.pl/miarka-barowa-jigger-2550ml-aero-polerowana-wzor-tiki.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/87e4af5034f990f1a2100f041cfec4a7","Miarka barowa (Jigger) 25/50ml, Aero, polerowana, wzór Tiki",,73.79,DEUB3546,Profesjonalna miarka barowa-Jigger Aero (wzór Tiki) umożliwiająca odmierzenie 25-50 ml cieczy. Miarka dwustronna.Materiał wykonania: stal nierdzewna polerowana
https://apspolska.pl/szklanka-wysoka-fusion-rcr-380ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/8d8a3c7908ef99d61c944e6cd59b7568",Szklanka wysoka Fusion RCR 380ml,380 ml/ 123 Oz,16.99,DE25548020006,"Wysoka szklanka do drinków i cockatili wyróżnia się elegancką stylistyką. Idealnie gładka powierzchnia zapobiega gromadzeniu się bakterii i zanieczyszczeń, zapewniając najwyższe walory higieniczne i użytkowe.Pojemność: 380 ml/ 123 Oz
Wysokość:16 cm
Średnica: 8,4 cm"
https://apspolska.pl/kieliszek-do-wodki-fusion-rcr-60ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/3c8f6e3db36ab3c64c7c1a99c97e5925",Kieliszek do wódki Fusion RCR 60ml,60 ml/ 2 Oz,13.90,DE26010020006,"Gładki, lekko rozszerzany kieliszek do wódki. Dużą zaletą produktu jest wysoka odporność na uderzenia i zarysowania. Pojemność: 60 ml/ 2 Oz
Wysokość: 6 cm
Średnica: 6 cm"
https://apspolska.pl/szklanka-wysoka-healey-hi-ball-310ml-1-05-oz.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/721f96f250e78353700f1f00bdcbc242","Szklanka wysoka Healey Hi-Ball 310ml * 1 0,5 Oz","310 ml / 10,5 Oz",18.44,DE01473,"Wysoka szklanka do drinków i cocktaili wyróżnia się elegancką stylistyką. Charakteryzuje się wysokiej klasy wzornictwem i dbałością o najmniejszy szczegół. Pojemność: 310 ml / 10,5 Oz
Wysokość: 14 cm
Średnica: 7,5 cm"
https://apspolska.pl/slomka-papierowa-biala-6x200mm-op100-sztuk.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/bc0a0071b1f8b023559b448fa48e5ee9","Słomka papierowa biała 6x200mm, op.100 sztuk",,9.83,DE82551-WHT,"Słomka papierowa biała 6 × 200 mm. Opakowanie 100 sztuk.Długość: 200 mm
Średnica: 6 mm"
https://apspolska.pl/noz-barmanski-victorinox-rozowy.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/b56ee8d613e30309c4cd00d83995ef88","Nóż barmański Victorinox, różowy",,30.74,DE00130-PNK,"Bardzo wytrzymały nóż do obierania owoców i warzyw. Wygodna i dobrze wyprofilowana rączka wpływa na komfort pracy.Materiał wykonania: stal nierdzewna, plastik
Długość: 21,3 cm"
https://apspolska.pl/nozobieraczka-y-do-obierania-owocow-i-warzyw-victorinox-peeler-czarny.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/1f156884623fab1bea4153a67e274f93","Nóż/Obieraczka Y do obierania owoców i warzyw Victorinox (Peeler), czarny",,30.74,DE00378-BLK,"Bardzo wytrzymała obieraczka do obierania owoców i warzyw. Wygodna i dobrze wyprofilowana rączka wpływa na komfort pracy.Materiał wykonania: stal nierdzewna, plastik
Długość: 17,5 cm"
https://apspolska.pl/noz-barmanski-victorinox-czarny.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/73bfba0df9bafb41a923483be057f3ea","Nóż barmański Victorinox, czarny",,30.74,DE00130-BLK,"Bardzo wytrzymały nóż do obierania owoców i warzyw. Wygodna i dobrze wyprofilowana rączka wpływa na komfort pracy.Materiał wykonania: stal nierdzewna, plastik
Długość: 21,3 cm"
https://apspolska.pl/kubek-stalowy-pokryty-miedzia-copper-mug-480ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/92452931616f5f1daff74d6a31d3ea0b",Kubek stalowy pokryty miedzią Copper Mug 480ml,Pojemność 480 ml,61.49,DEF91119,"Stylowy kubek przeznaczony do serwowania cocktaili typu Julep. Kubek wykonany jest ze stali nierdzewnej pokrytej miedzią. Bardzo łatwy w utrzymaniu czystości. Produkt nie nadaje się do mycia w zmywarkach.Materiał wykonania: stal nierdzewna pokryta miedzią
Pojemność 480 ml"
https://apspolska.pl/wyciskacz-reczny-do-cytrusow-zamykany-czarny-zeliwo-cynkowe.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/3e6d24f79ebe9d2825add3136c4bb519","Wyciskacz ręczny do cytrusów, zamykany, czarny, żeliwo cynkowe",,49.19,DE00705-BLK,"Praktyczny i bardzo wytrzymały ręczny wyciskacz do cytrusów. Dzięki poręcznej i zwartej konstrukcji sok nie wycieka na boki, a pestki nie wydostają się na zewnątrz. Pozwala na uzyskanie maksymalnej możliwej ilości soku z każdej połówki cytryny lub limonki. Produkt nie nadaje się do mycia w zmywarkach.Materiał wykonania: żeliwo cynkowe"
https://apspolska.pl/otwieracz-do-butelek-typu-speed-stalowy-polerowane-wykonczenie.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/ccf98544e763befd7238cb6935e34a8d","Otwieracz do butelek typu speed, stalowy, polerowane wykończenie",,18.45,DE00099,"Otwieracz do butelek typu speed. Posiada szeroki otwór pozwalający na odwieszenie go w dowolne miejsce. Dzięki poręcznemu kształtowi pozwala na efektowne i szybkie otwieranie butelek kapslowanych. Materiał wykonania: stal nierdzewna, polerowane wykończenie"
https://apspolska.pl/wykalaczka-cocktailowa-prisma-bambusowa-88-cm-op100-sztuk.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/b4f5e7c8c91f0ef6bb8933b56c7f4379","Wykałaczka cocktailowa Prisma, bambusowa 8,8 cm, op.100 sztuk",,18.45,DE01250-WOD,"Elegancka bambusowa wykałaczka cocktailowa Prisma. Opakowanie zawiera 100 sztuk.Materiał wykonania: bambus
Długość: 8,8 cm"
https://apspolska.pl/miarka-barowa-jigger-3050ml-skala-wewnatrz.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/c88652e6cf1af3c96a193e936a8fc650","Miarka barowa (Jigger) 30/50ml, skala wewnątrz",,36.78,DE00374,Profesjonalna miarka barowa (Jigger) ze skalą wewnątrz co 10 ml umożliwiająca odmierzenie 30-50 ml cieczy. Miarka dwustronna. Materiał wykonania: stal nierdzewna
https://apspolska.pl/wykalaczka-bambusowa-noshikushi-125cm-200szt.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/d9af1b5707476568c47adcec83736f41","Wykałaczka bambusowa Noshikushi, 12,5cm, 200szt",,30.74,DE00940,"Wykałaczka bambusowa/dekoracyjna. Opakowanie zawiera 200 sztuk.Materiał wykonania: bambus
Długość: 12,5 cm"
https://apspolska.pl/sitko-barmanskie-strainer-standard.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/f70f7ccf1ff387579786636e7a61a828","Sitko barmańskie (Strainer), standard",,15.98,DE00076,"Standardowe sitko barmańskie, posiada na końcu spiralną siatkę, która zatrzymuje pokruszony lód i resztki owoców. Dobrze wyprofilowane, wygodne w użyciu. W rączce sitka znajduje się otwór umożliwiający powieszenie go w dowolnym miejscu.Materiał wykonania: stal nierdzewna
Długość: 15 cm
Szerokość: 9 cm"
https://apspolska.pl/miarka-barowa-jigger-2550ml-japan-polerowana-plus-skala-2040ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/6d720940ed324b15c3e120e71aa65491","Miarka barowa (Jigger) 25/50ml, Japan, polerowana (plus skala 20/40ml)",,43.04,DE00458,Profesjonalna miarka barowa (Jigger) umożliwiająca odmierzenie 25-50 ml cieczy. Posiada dodatkową skalę 20-40 ml. Miarka dwustronna. Materiał wykonania: stal nierdzewna polerowana
https://apspolska.pl/wykalaczka-bambusowa-tepokushi-105cm-200szt.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/6bfcefbc9d3ebeb85bfd577143b876ce","Wykałaczka bambusowa Tepokushi, 10,5cm, 200szt",,30.74,DE00941,"Wykałaczka bambusowa/dekoracyjna. Opakowanie zawiera 200 sztuk.Materiał wykonania: bambus
Długość: 10,5 cm"
https://apspolska.pl/rozgniatacz-do-owocow-deluxe-muddler-stalowy-z-plastikowym-zakonczeniem.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/6b575b5bf3097402422547f78f068899","Rozgniatacz do owoców Deluxe Muddler, stalowy z plastikowym zakończeniem",,36.88,DE00643,"Rozgniatacz do owoców z nacięciami. Niezastąpiony do przygotowania takich drinków jak mojito i wielu innych, które wymagają dodania świeżych owoców. Posiada wyprofilowaną rączkę, która ułatwia pracę.Materiał wykonania: stal nierdzewna, plastik
Długość: 21 cm"
https://apspolska.pl/shaker-bostonski-duzy-obciazony-profesjonalny-800ml-bez-szklanicy.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/2db9d254d195a47d94696c0f9698b306","Shaker bostoński duży, obciążony, profesjonalny, 800ml (bez szklanicy)",800 ml,30.14,DE00139,"Shaker bostoński duży z obciążeniem służący do przyrządzania drinków i cocktaili. Ułatwia przygotowywanie wszelkiego rodzaju napojów mieszanych. Dodatkowo obciążone dno shakera sprawia, że staje się on perfekcyjnie wyważony, co znacznie upraszcza wykonywanie wszelkich ewolucji. Shaker sprzedawany jest bez szklanicy. Może tworzyć komplet ze szklanicą barmańską Libbey (DE5139) oraz szklanicą Dura Tuff (DE15141).Materiał wykonania: stal nierdzewna 
Pojemność: 800 ml
Wysokość: 18 cm
Średnica: 9 cm
Kolor: srebrny"
https://apspolska.pl/kubek-do-kawy-i-herbaty-tea-glass-458ml-15-12.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/a854e9203cdaa7eac0c013dec25fca69",Kubek do kawy i herbaty Tea Glass 458ml * 15 1/2,458 ml / 151 Oz,19.67,DE5344,"Wykonana z wytrzymałego szkła, przeznaczona do napojów gorących i zimnych. Szklanka posiadają duże, idealnie wyprofilowane ucho, dzięki czemu bardzo wygodnie się z niej pije. Posiada idealnie gładką powierzchnię, bardzo łatwą w czyszczeniu.Pojemność: 458 ml / 151 Oz
Wysokość: 10,5 cm
Średnica: 9,8 cm"
https://apspolska.pl/szklanka-do-kawy-i-herbaty-bill-coffee-240ml-8-14-oz.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/e7f48a20c1b5b5cba349a2b9dc6f154c",Szklanka do kawy i herbaty Bill Coffee 240ml * 8 1/4 Oz,240 ml / 81 Oz,9.95,DE920338,"Szklanka idealnie nadaje się do kawy latte, cappuccino, cocktaili, gorącej czekolady oraz lodów i deserów z bitą śmietaną. Szklanka o grubych ściankach z uszkiem które gwarantuje wygodne przenoszenie. Charakteryzuje się dużą wytrzymałością i odpornością na uderzenia. Pojemność: 240 ml / 81 Oz 
Wysokość: 14,6 cm
Średnica: 7,7 cm"
https://apspolska.pl/kieliszek-do-wodki-hobstar-shot-60ml-2-oz.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/010ebf96bda89cd43a05fc485fb4e083",Kieliszek do wódki Hobstar Shot 60ml * 2 Oz,60 ml / 2 Oz,10.20,DE926835,"Rzeźbiony, lekko rozszerzany kieliszek do wódki. Dużą zaletą produktu jest wysoka odporność na uderzenia i zarysowania. Pojemność: 60 ml / 2 Oz
Wysokość: 5,9 cm
Średnica: 4,8 cm"
https://apspolska.pl/dzbanek-szklany-timeless-1440ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/67777f55273c3cf5a76564b8ffc591e6",Dzbanek szklany Timeless 1440ml,"1440 ml (1,44 l)",44.39,55332,"Dzbanek szklany do różnych zastosowań. Idealne rozwiązanie do sal bankietowych, restauracji, kawiarni, barów i innych.Pojemność: 1440 ml (1,44 l)
Średnica: 13,4 cm
Wysokość: 21,7 cm"
https://apspolska.pl/kieliszek-do-margarity-citation-margarita-266ml-9-oz.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/4016f998b8e95d9f065f78417b9c9c51",Kieliszek do margarity Citation Margarita 266ml * 9 Oz,266 ml / 9 Oz,22.13,DE8429,"Kieliszek do margarity doskonale wyprofilowany i wyważony. Odpowiednio długa ozdobna nóżka i głęboka czasza pozwala właściwie ocenić barwę, aromat oraz walory smakowe trunku. Odporny na drobne zarysowania oraz uszczerbienia. Pojemność: 266 ml / 9 Oz
Wysokość: 15,6 cm
Średnica: 11,4 cm"
https://apspolska.pl/kieliszek-do-whiskey-a-la-carte-whiskey-130ml-4-12-oz.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/46885eacd0f5deac9781ea373a4b3122",Kieliszek do whiskey A la Carte Whiskey 130ml * 4 1/2 Oz,130 ml / 41 Oz,9.19,DE613070,"Kieliszek specjalistyczny do degustacji whisky, zaprojektowany zgodnie z aktualnymi trendami. W dolnej części bardziej pękaty ze zwężaną czaszą ku górze pozwala doskonale kumulować aromaty. Posiada długą nóżkę, która pozwala bardzo wygodnie trzymać go w ręku.  Pojemność: 130 ml / 41 Oz
Wysokość: 13,2 cm
Średnica: 5,9 cm"
https://apspolska.pl/miseczka-szklana-timeless-255ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/6f8aa540b5a36d6356916eac53473efa",Miseczka szklana Timeless 255ml,255 ml,7.37,530040,"Miseczka szklana Timeless 255 ml do sal bankietowych, restauracji, kawiarni, barów i innych. Idealny do podania drobnych przekąsek.Pojemność: 255 ml
Wysokość: 5,4 cm
Średnica: 9 cm"
https://apspolska.pl/miarka-barowa-jigger-3060ml-stal-nierdzewna-pozlacana.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/bbef2f44d6440b4dc15403fb9d0eedae","Miarka barowa (Jigger) 30/60ml, stal nierdzewna, pozłacana",,61.38,DE01339-GOL,"Profesjonalna miarka barowa (Jigger) umożliwiająca odmierzenie 30-60 ml cieczy. Miarka dwustronna. Produkt nie nadaje się do mycia w zmywarkach.Materiał wykonania: stal nierdzewna 
Kolor: złoty"
https://apspolska.pl/kieliszek-do-brandykoniaku-embassy-brandy-340ml-11-12-oz.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/86eb2f6cfc2355e5d9f1c6d5bd0a4740",Kieliszek do brandy/koniaku Embassy Brandy 340ml * 11 1/2 Oz,340 ml / 111 Oz,15.98,DE3705,"Kieliszek w kształcie okrągłej bańki zwężającej się ku górze, z relatywnie krótką nóżką. Jego kształt ma na celu przejęcie jak najwięcej ciepła trzymającej go dłoni, co pozwala rozgrzać się alkoholowi, który robi się wtedy szczególnie aromatyczny. Używany najczęściej do koniaku, whisky lub rumu podawanego bez dodatków, aczkolwiek można go zastosować do innych mieszanek przygotowywanych bez lodu.Pojemność: 340 ml / 111 Oz
Wysokość: 12,7 cm
Średnica: 5,7 cm"
https://apspolska.pl/kieliszek-do-martini-elysia-220ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/4248d082f8e0a0a14baa7c8189cdd1f3",Kieliszek do martini Elysia 220ml,220 ml,15.98,440328,"Kieliszek do martini Elysia 220 ml.Pojemność: 220 ml
Wysokość: 17,2 cm
Szerokość (średnica): 8,2-11,6 cm"
https://apspolska.pl/miarka-barowa-jigger-3060ml-stal-nierdzewna-pokryta-miedzia.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/b6a7200b09079cd71188e5837b65a3a8","Miarka barowa (Jigger) 30/60ml, stal nierdzewna, pokryta miedzią",,61.38,DE01339-COP,"Profesjonalna miarka barowa (Jigger) umożliwiająca odmierzenie 30-60 ml cieczy. Miarka dwustronna. Produkt nie nadaje się do mycia w zmywarkach.Materiał wykonania: stal nierdzewna 
Kolor: miedziany"
https://apspolska.pl/lyzka-do-absyntu-ronin-pokryta-miedzia-162cm.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/70ca2ca16d325bfb5751cc8010f302b6","Łyżka do Absyntu Ronin, pokryta miedzią 16,2cm",,36.78,DE01338-COP,"Łyżka służąca do efektownego przygotowania cocktaili na bazie absyntuMateriał wykonana: stal nierdzewna 
Długość: 16,2 cm  
Kolor: miedziany"
https://apspolska.pl/kieliszek-do-wina-czerwonego-palermo-economy-line-570ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/1e2125e4f128bc85e08b18304f83d2fc",Kieliszek do wina czerwonego Palermo Economy Line 570ml,570 ml,12.29,EC5019,"Kieliszek do wina wykonany z wysokogatunkowego szkła, dzięki czemu wyróżnia się większą wytrzymałością i odpornością na ukruszenia. Charakteryzuje się on długą nóżką oraz szeroką czaszą. Taka budowa pozwala na utrzymanie idealniej temperatury trunku.Pojemność: 570 ml
Wysokość: 23 cm
Średnica: 8,7 cm"
https://apspolska.pl/szklanica-barmanska-tokyo-z-lejkiem-750ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/296de0b28078743ec97e69750a9f79a9",Szklanica barmańska Tokyo z lejkiem 750ml,750 ml,84.87,DE01625,"Szklanica barmańska z lejkiem wykonana z bardzo grubego i mocnego szkła. Doskonała do mieszania składników płynnych wykorzystywanych przy tworzeniu kompozycji alkoholowych. Produkt nie nadaje się do mycia w zmywarkach.Materiał wykonania: szkło
Pojemność: 750 ml
Wysokość: 14,5 cm
Średnica: 10,7 cm"
https://apspolska.pl/kufel-do-piwa-berlin-economy-line-590ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/209db830a75e448b8fe6df90f4c33e97",Kufel do piwa Berlin Economy Line 590ml,590 ml,13.52,EC0831,"Kufel do piwa został wykonany z wysokiej jakości grubego szkła. Produkt posiada wygodną rączkę, dzięki czemu pewnie leży w dłoni. Dodatkowo wzmocnione dno gwarantuje większą odporność i wytrzymałość na ukruszenia.Pojemność: 590 ml
Wysokość: 15,9 cm
Średnica: 9 cm"
https://apspolska.pl/kieliszek-do-wina-bialego-vienna-economy-line-250ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/09bf4c4bb0bddca8ff41d98dcea5278d",Kieliszek do wina białego Vienna Economy Line 250ml,250 ml,12.92,EC2059,"Kieliszek do wina wykonany z wysokiej jakości szkła o wzmocnionej odporności na stłuczenie. Charakteryzuje się on długą nóżką oraz szeroką czaszą. Taka budowa pozwala na utrzymanie idealniej temperatury trunku.Pojemność: 250 ml 
Wysokość: 19 cm
Średnica: 6,8 cm"
https://apspolska.pl/szklanica-barmanska-do-shakera-bostonskiego-standardowa-473ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/6863ac0a54995bcfbba242d6d828ef67","Szklanica barmańska do shakera bostońskiego, standardowa 473ml",473 ml,12.29,DE5139,"Szklanica barmańska wykonana z bardzo grubego i mocnego szkła. Świetnie dopasowuje się do metalowej części shakera bostońskiego. Doskonała do mieszania składników płynnych wykorzystywanych przy tworzeniu kompozycji alkoholowych. Pasuje do shakerów bostońskich o pojemności 800 ml. Materiał wykonania: szkło
Pojemność: 473 ml
Wysokość: 14,9 cm
Średnica: 8,8 cm"
https://apspolska.pl/szklanka-niska-odessa-economy-line-340ml-bialy-polysk.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/46d7bfbc70c889f8d0f794c8d003914d","Szklanka niska Odessa Economy Line 340ml biały, połysk",340 ml,9.84,EC2365-WHT,"Niska szklanka wielorakiego zastosowania np. do soków, wody lub drinków. Najczęściej stosowana do cocktaili serwowanych „on the rocks”, czyli wlewanych na kostki lodu, aczkolwiek może służyć też do podawania whisky i podobnych alkoholi bez lodu i dodatków. Wykonana z wysokogatunkowego szkła, dzięki czemu szklanka wyróżnia się większą wytrzymałością i odpornością na ukruszenia. Pojemność:340 ml
Wysokość: 10,6 cm
Średnica: 8,7 cm"
https://apspolska.pl/lyzeczka-do-herbaty-austin-zlota-145cm.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/fdfa3c67aac4ef01f4cd4d45300a7d15","Łyżeczka do herbaty Austin, złota 14,5cm",,9.51,AM1410AUB000375-GOL,
https://apspolska.pl/szklanka-wysoka-odessa-economy-line-450ml-bialy-polysk.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/251004ab0419aa186434415db7420524","Szklanka wysoka Odessa Economy Line 450ml, biały połysk",450 ml,11.05,EC3365-WHT,"Wysoka szklanka do drinków i cocktaili wyróżnia się prostą i elegancką stylistyką. Idealnie gładka powierzchnia zapobiega gromadzeniu się bakterii i zanieczyszczeń, zapewniając najwyższe walory higieniczne i użytkowe.Pojemność:450 ml
Wysokość:15,5 cm
Średnica:8,3 cm"
https://apspolska.pl/shaker-2-czesciowy-tin-tin-700ml-ronin-stal-nierdzewna-polerowany-obciazony.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/57b974f394ca4a51d62c0fc373562595","Shaker 2-częściowy Tin-Tin 700ml RONIN, stal nierdzewna, polerowany (obciążony)",700 ml,97.17,DE00975,"Profesjonalny, dwuczęściowy shaker, umożliwia przygotowanie większej ilości tego samego napoju mieszanego. Jego szczelna obudowa skutecznie zabezpiecza przed wyciekaniem płynów. Produkt nie nadaje się do mycia w zmywarce.Materiał wykonania: stal nierdzewna polerowana
Pojemność: 700 ml
Wysokość: 26 cm
Średnica: 9,5 cm
Kolor: srebrny"
https://apspolska.pl/filizanka-do-cappucino-160ml-aps-colored-sets-fioletowa-ze-spodkiem.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/ee342d6baafe9c57a4fa6a9190e4e1d3","Filiżanka do cappucino 160ml APS Colored Sets, fioletowa (ze spodkiem)",160 ml,40.58,DE01854,"Grubościenna filiżanka serii Colored Sets w kolorze fioletowym dedykowana do cappucino. Filiżanka wykonana jest z wysokiej jakości porcelany. Produkt sprzedawany jest ze spodkiem.Materiał wykonania: porcelana
Pojemność: 160 ml
Kolor: fioletowy"
https://apspolska.pl/filizanka-elegancka-ashen-250ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/221605567dd613d9321a47c1cb8dac2c",Filiżanka elegancka Ashen 250ml,,27.07,04ALM001407,Produkt sprzedawany jest bez spodka.Filiżanki i spodki są sprzedawane oddzielnie.
https://apspolska.pl/kieliszek-cocktailowy-modern-america-220ml-7-12-oz.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/38d0347af1c1b0d724a5cd8abb4b8fd7",Kieliszek cocktailowy Modern America 220ml * 7 1/2 Oz,,19.86,DE410556,"Średnica:	8,1 cm
Ilość napełnienia: 220ml
Wysokość: 16,6 cm"
